Clients,Bandwidth_Usage,RSSI,SNR,Latency,Packet_Loss,Interference,AP_Load,Traffic_Type
29,24.40827573,-70.10148653,11.22651497,53.9082456,5.483527279,-54.85903434,100,VoIP
20,7.13761609,-62.49064535,18.54910743,41.79040123,2.708600989,-71.96091935,28.55046436,VoIP
4,67.27055482,-76.33961214,16.70240778,9.885847823,7.557379622,-50.77160814,53.81644386,Game
26,3.184015014,-37.639747,13.19960982,11.95822562,0.463467827,-35.8199277,16.55687807,Web
36,20.98717793,-34.47318287,24.61357374,25.72302828,-0.896069861,-80.3820823,100,Web
13,31.80916549,-45.78378235,7.738179988,23.33211464,3.08908664,-62.62965928,82.70383028,Game
49,14.21160334,-71.12971196,0.138354992,42.90800759,3.406007255,-81.90125968,100,Game
36,15.15627331,-68.38598673,29.39598585,30.55286167,4.241400757,-34.88942818,100,Streaming
40,0.943745491,-51.51445492,30.45480606,51.68506887,0.766420127,-41.20989442,7.549963926,Game
15,3.568563418,-80.22709112,27.82147327,34.96175947,5.220515485,-55.78463798,10.70569025,Streaming
15,29.33291799,-81.33120213,29.32935048,11.88229121,7.992447797,-57.00293845,87.99875396,Game
33,10.26855355,-74.50056713,18.43300784,20.22123189,7.34490556,-42.82982744,67.77245341,Game
4,57.96732857,-47.86008174,23.16838918,38.82735181,1.648546437,-70.10727633,46.37386285,Streaming
35,16.20102979,-36.16975079,5.692038418,33.63255929,-0.397017986,-66.45758838,100,Game
25,20.62918197,-39.37411919,23.41284272,19.17228543,0.550000138,-79.66688687,100,Web
12,39.34801064,-53.89984084,30.76927341,35.00566435,3.155048506,-95.60042969,94.43522553,Streaming
43,3.564610901,-46.382087,5.923894148,56.38627834,4.139610908,-84.70465366,30.65565375,Web
31,12.39582695,-79.76180162,5.260433961,47.85320177,7.974163084,-82.74960595,76.85412711,Web
45,17.72591673,-81.72707617,21.85987885,45.41477186,7.407139189,-32.92411031,100,Game
30,2.770422433,-79.84359051,33.90507623,29.96027404,4.916289835,-64.91795775,16.6225346,VoIP
37,18.89422324,-49.16686633,4.476110142,28.28724058,3.891098392,-65.9206733,100,Web
21,30.89005917,-39.34980849,15.79452719,17.39026836,-0.583572779,-65.03646622,100,Streaming
33,14.95816842,-49.97454595,7.585631429,18.39276952,0.126195883,-84.99232463,98.72391159,Streaming
24,11.62031196,-82.32599656,11.36008753,21.63819569,5.359436312,-48.97256282,55.77749741,Game
24,22.6170339,-63.82131837,8.40566793,35.1842617,5.619442265,-70.71275246,100,Streaming
8,16.23341708,-42.87755901,28.5936151,12.31710787,1.149798939,-61.07895042,25.97346733,Game
17,14.51134377,-70.59737656,21.82122957,12.90487303,4.748355468,-38.1997156,49.33856882,Web
6,7.644117025,-41.60806876,38.42668301,2.469225036,4.052229472,-67.55965068,9.17294043,Game
31,18.77380436,-51.01289153,17.26451735,42.86918766,2.027506587,-40.82172282,100,Web
13,34.9638447,-61.50644425,15.09395384,26.13906319,4.814087828,-52.9751795,90.90599622,Game
20,21.64613626,-64.90654261,3.426574093,51.51704447,3.552092892,-78.52250887,86.58454503,Streaming
3,27.16006388,-35.64523669,37.10089152,47.84635509,2.640515676,-88.96031328,16.29603833,Game
12,26.80260369,-36.17942506,36.46125119,23.27240547,1.166086044,-96.24278848,64.32624886,Game
32,6.461281577,-48.73723812,20.83554969,54.43525873,3.265210678,-44.36310741,41.35220209,Streaming
3,33.39657867,-69.3464599,6.710238279,34.26261613,2.574257308,-72.70362493,20.0379472,Web
13,33.56643445,-57.22616277,25.80223721,36.62990649,0.995947071,-53.35627013,87.27272957,Streaming
43,18.09725783,-62.3649955,6.842395067,21.51577095,2.258814612,-50.71562687,100,Streaming
1,56.82065477,-42.15712502,23.72371061,18.90185511,-0.72868236,-59.87127975,11.36413095,Game
23,22.42578717,-58.00056039,9.679835093,13.40966676,4.646231111,-68.45013763,100,VoIP
25,1.402543868,-53.23559435,5.819206342,37.6577786,3.498700798,-79.08209563,7.012719339,Web
48,16.43454697,-66.80166106,27.11637611,36.00340296,5.925645844,-63.71712914,100,Game
37,10.19238346,-75.08972997,6.855971612,49.17640392,2.713437651,-79.48200561,75.42363761,Streaming
2,7.52605453,-52.72008055,7.286914812,21.04732047,3.86786994,-47.03966981,3.010421812,Web
45,12.32078573,-49.3117025,33.75540568,19.24301989,3.339552571,-39.17174826,100,Game
15,15.34645017,-44.92293373,18.32923671,23.96029953,4.163286696,-61.78540223,46.0393505,VoIP
44,2.257992811,-48.29226992,8.857570141,29.22314903,3.031602561,-59.97506884,19.87033674,VoIP
5,23.48415516,-50.87979372,39.40781079,20.5998244,0.737118476,-90.89536022,23.48415516,Streaming
33,19.83163502,-47.68964875,19.84951069,18.31134038,2.199851084,-58.24169621,100,Streaming
5,30.94456137,-78.48590442,36.41882473,25.46617714,3.285126662,-79.44635809,30.94456137,Web
6,7.805930931,-73.83788804,35.8758994,3.940636649,7.029129872,-44.00634706,9.367117117,Streaming
18,4.190912341,-62.32482552,22.07417717,39.39049884,5.967729624,-91.74050903,15.08728443,Web
5,13.60010721,-36.53416502,23.96254985,12.51868887,2.248713885,-45.12171145,13.60010721,Web
13,34.50449555,-45.50327478,14.38864695,41.43780609,3.976312526,-61.74634543,89.71168843,Web
45,3.745938316,-64.70617393,34.15028483,44.73644564,5.095129425,-37.47790459,33.71344484,Web
5,18.33130843,-43.92337676,6.375719884,32.08206151,3.864005786,-77.46057672,18.33130843,Web
32,5.997224314,-76.44905573,2.698881058,52.10706705,4.46288499,-67.29389648,38.38223561,Game
41,15.04113022,-76.29061212,13.64720545,32.30724567,3.110499857,-41.55716652,100,Streaming
23,18.55270221,-62.50128458,34.02681902,11.48276797,4.161427107,-38.62973792,85.34243018,VoIP
26,9.062801971,-46.50077377,24.42530292,20.35209595,1.943266024,-49.46545717,47.12657025,Web
15,29.977103,-37.45414866,17.13156479,19.51399382,-1.253137701,-50.84062178,89.93130899,Web
1,90.46047704,-42.9218184,17.16728659,46.66761855,-0.362758774,-90.54982235,18.09209541,Web
40,0.742456858,-56.60343101,31.59187077,42.24147186,2.633584439,-48.14485161,5.93965486,Streaming
29,8.397940297,-65.70095822,2.61377349,19.15903319,2.28200606,-53.5094802,48.70805372,Streaming
19,32.64921582,-49.34432454,15.49151079,43.91042037,3.037411749,-78.53196932,100,Web
2,46.55017834,-48.01247511,16.30414121,24.84846877,0.255689227,-59.11900836,18.62007133,Streaming
49,2.351215216,-54.61503579,11.30435016,10.99041367,1.664794035,-89.13048142,23.04190912,VoIP
24,25.00768186,-56.3197114,20.18897632,30.49146997,4.16796788,-39.24308193,100,VoIP
30,24.77844734,-49.13153653,19.41686834,33.32260815,4.585382296,-83.25376391,100,Web
13,38.41246962,-71.69250103,38.14897597,13.75955499,5.982799698,-87.35655242,99.87242102,Game
45,9.82110078,-51.53458193,10.31131257,20.28254238,3.132469138,-44.63922679,88.38990702,Streaming
48,1.720607874,-77.34771631,5.702074391,12.27967694,6.184220391,-48.51965938,16.51783559,Game
48,10.97406303,-84.59563331,5.089007899,27.43916133,7.657690474,-43.88420031,100,VoIP
45,9.43475498,-76.39577999,12.07152979,25.85887862,4.308589545,-53.73002893,84.91279482,VoIP
24,10.90763074,-63.52893457,15.80824959,7.692517278,1.520530444,-36.09697172,52.35662755,Web
37,6.86955193,-59.73988122,15.15739447,55.83539937,3.236518198,-62.88160337,50.83468428,Web
19,0.804891429,-49.58039785,6.02085326,19.39654211,0.853789578,-79.28290203,3.058587432,Web
8,12.18294688,-63.64105724,38.159411,11.64605706,1.481757607,-50.49544033,19.49271501,Web
12,16.26592988,-51.08767261,27.96035151,6.281834562,4.872523204,-71.60812146,39.03823172,VoIP
25,12.08344481,-64.80807231,18.58557652,54.18943567,3.030799272,-90.86566191,60.41722406,Game
2,25.12721208,-49.08354705,30.75284175,23.37766353,3.7213749,-51.95038745,10.05088483,VoIP
16,12.77535226,-36.13656607,31.86564636,52.89235365,-0.455919562,-52.40157229,40.88112722,Streaming
45,0.92550244,-52.27343805,1.05194341,37.96019077,1.151296541,-67.37889229,8.329521962,VoIP
26,9.517558758,-81.95147553,17.07304102,29.31169321,4.460165034,-63.7067654,49.49130554,Game
36,20.33885692,-67.63574948,34.05907811,27.12896178,2.580837195,-91.34062715,100,Streaming
4,44.25384291,-48.52048077,16.04073446,48.44015823,1.215423334,-74.43379475,35.40307433,VoIP
19,21.39371998,-65.25451141,11.39758672,37.38703659,4.144658472,-47.88767756,81.29613592,Streaming
27,11.60404154,-57.29863706,23.98514138,30.48492792,5.162531855,-64.69701253,62.66182432,Streaming
48,6.842927232,-52.01859575,17.38169514,32.4708628,3.527342139,-64.30832447,65.69210143,Web
34,4.541250988,-38.4986894,34.56012026,26.52018505,2.400204827,-39.85183557,30.88050672,VoIP
18,0.98630162,-49.27831342,36.15226143,48.79361083,0.967827314,-73.87631775,3.550685833,VoIP
9,19.49795115,-44.61898346,12.56526523,11.88900552,0.23470898,-74.09550034,35.09631206,Streaming
43,5.839356264,-76.42409611,10.25945999,54.1960678,3.583710589,-55.78047841,50.21846387,VoIP
43,10.78589487,-83.70482452,18.94641238,26.82117135,7.71374589,-58.2223352,92.75869588,Game
14,30.60836206,-38.12042497,26.07884281,6.759353439,0.979151874,-88.7955112,85.70341377,VoIP
21,30.97598486,-58.08853001,7.78787518,30.35686756,4.537471604,-59.90883056,100,Streaming
15,37.35201713,-74.25296281,5.605266335,17.73832105,5.647158799,-41.86556563,100,VoIP
43,2.54986571,-79.20231474,0.877969916,41.64506297,2.976288999,-35.31403496,21.9288451,Game
1,63.31384158,-58.51191672,30.79187241,6.993583422,1.854843437,-66.20229561,12.66276832,Game
28,17.78783956,-82.72084939,13.75219188,11.23149748,7.808772383,-89.44293372,99.61190156,VoIP
13,28.4616966,-78.00577327,22.754743,4.903286093,5.038359662,-42.17641059,74.00041116,VoIP
38,13.76979923,-34.77035645,9.981374556,18.19828518,0.557061826,-60.46246874,100,Streaming
37,17.46154799,-69.40533398,30.14883995,16.53970621,3.157104838,-61.70676917,100,Streaming
6,56.45746954,-38.19524132,23.03545435,22.81002709,1.662592399,-63.56270843,67.74896345,Web
38,1.018316264,-72.09325815,27.74034836,52.77307259,3.746961056,-36.04505161,7.739203603,VoIP
16,12.18916352,-39.85470348,10.32276986,48.55460255,-0.188841065,-65.321594,39.00532328,Game
35,6.530838131,-54.3331282,16.81769145,37.20854818,3.522293198,-40.17196751,45.71586692,Streaming
21,27.43138677,-61.2844374,36.66832673,7.360213068,1.95720636,-51.24405037,100,Game
28,21.94570963,-57.01168055,12.1826466,39.06478106,2.856406705,-49.32062184,100,Streaming
6,29.81109854,-31.81770595,10.63124126,13.38056517,1.438472495,-63.05753038,35.77331825,Web
49,2.017820196,-64.79991994,31.94772646,14.33630087,5.571241809,-86.25647009,19.77463792,Streaming
32,22.894449,-55.84975223,23.11837359,7.769723245,1.513875966,-52.72849222,100,Game
45,9.90313693,-77.6958738,23.38477861,29.19764549,4.467881709,-46.71111452,89.12823237,VoIP
15,39.88191562,-78.65269526,15.05500495,31.49345363,5.045537967,-86.55776382,100,VoIP
22,16.33033341,-36.2772572,3.993860639,29.23937509,1.907406025,-81.30542618,71.85346702,Streaming
14,19.46448684,-75.04986676,12.15923076,45.56373822,7.347547343,-66.23824859,54.50056317,Game
43,7.494096082,-70.22375357,35.67739888,16.633769,5.240739553,-40.02216601,64.44922631,Web
43,3.264116247,-58.66760179,12.34504973,18.3325704,1.929925544,-44.30158707,28.07139973,Web
13,15.69282955,-72.94732768,8.26872986,12.75329784,5.680053358,-46.18706339,40.80135683,Game
8,48.30430923,-45.96132481,17.10720423,13.18058915,4.151692039,-83.90715982,77.28689477,Web
23,25.80304923,-51.26054086,33.44425364,38.86335223,4.331910225,-70.73161184,100,Streaming
26,13.70703963,-62.79106175,14.6236363,8.220845708,2.010686936,-57.72369129,71.27660607,Game
42,5.50036474,-43.359326,17.77672524,26.01579689,-0.120514906,-71.50222395,46.20306382,Game
13,40.350651,-70.34996318,27.54142383,45.69055123,5.780068718,-88.00650503,100,Streaming
40,10.32494568,-46.96290724,34.08265873,15.09617217,1.803063704,-83.73609737,82.59956547,VoIP
2,56.19519387,-49.84569289,19.06954063,31.41330955,3.692384557,-77.18873584,22.47807755,Game
24,1.690973749,-61.61797481,15.67957468,53.39708796,2.36279781,-61.11025601,8.116673997,VoIP
33,12.84787986,-75.46121347,6.01760018,55.98099187,5.008622855,-64.32488935,84.79600706,VoIP
13,29.12954895,-42.01737941,14.76729061,33.02790319,3.581301884,-69.37902662,75.73682728,Game
21,20.70096719,-60.54208628,16.07990456,45.79926765,1.784415938,-79.85857563,86.94406218,VoIP
4,38.13920133,-61.76855067,29.20513963,19.90768273,4.733630209,-70.60685659,30.51136107,VoIP
23,26.75045941,-57.97536974,28.367682,26.89161475,4.732142801,-92.15985096,100,Streaming
21,28.25341795,-53.75543988,15.53963861,25.84465611,3.679633163,-52.2872706,100,Web
20,14.46179624,-36.99478167,16.54518032,44.52973779,2.922847943,-60.06486793,57.84718497,Streaming
9,40.04501576,-70.15211137,28.88471018,6.436053651,4.477566561,-82.10810329,72.08102837,Game
25,21.43915819,-36.87853258,19.81056745,44.93924675,-1.279504034,-39.32984244,100,Game
4,7.525609523,-33.4373073,11.34767188,13.37228625,0.179781348,-56.63557965,6.020487619,Streaming
43,15.16044794,-83.94968135,19.72153157,31.00904425,7.870455349,-69.21738317,100,Game
22,10.91558231,-35.86976596,23.24909425,5.797446152,2.078195266,-82.83489914,48.02856217,Streaming
30,0.299146888,-45.10405132,14.50525173,12.05608188,3.683594344,-90.58858651,1.79488133,Streaming
45,15.87435723,-72.23982158,32.9869501,12.35211458,4.239130832,-83.77712608,100,Game
21,2.480310233,-54.10210157,7.914916743,15.36825635,3.791987284,-64.6791024,10.41730298,Streaming
13,34.49006807,-63.05753153,33.644975,10.40296733,3.557983214,-66.85024646,89.67417699,Game
27,26.98707834,-47.55755103,8.719754968,10.99039795,0.110947778,-46.73935171,100,Streaming
25,17.03976344,-34.37139541,22.78860914,54.82771012,-0.693088163,-42.04275411,85.1988172,VoIP
38,19.47511508,-39.99171097,3.440584653,53.85008136,-0.30895179,-87.80771399,100,Web
43,5.980473921,-77.6862099,15.9615334,43.58183401,3.696597562,-53.32243911,51.43207572,Web
35,6.177213184,-47.7632478,12.6537142,8.561893846,4.069058936,-86.91937665,43.24049229,Streaming
45,14.54169588,-82.32228907,32.96008613,27.02069026,4.281002478,-86.56319559,100,Game
30,16.27751432,-77.00377535,26.21067087,9.570151457,7.656033053,-93.85383349,97.66508592,VoIP
45,15.82346904,-84.38552551,12.52321373,23.59170721,4.10927286,-78.90393683,100,Game
35,9.556219742,-47.49372342,9.070850988,54.93557771,0.031045395,-88.09279372,66.8935382,Game
48,0.83484184,-66.54471204,16.14449736,58.50139908,4.124631974,-88.49704302,8.014481669,VoIP
38,6.346944127,-39.25262628,10.41138006,44.336675,1.181396934,-51.325163,48.23677537,Web
3,30.35087284,-59.3856518,20.32723816,2.082210178,3.733795849,-80.97888249,18.2105237,Game
12,22.58717563,-64.8406355,25.53734963,43.24814968,2.868179584,-83.45362209,54.20922152,Streaming
30,3.422672481,-67.86394772,19.14761527,34.55504588,4.619028829,-57.79800682,20.53603489,Streaming
29,5.741537247,-37.55003823,21.82816832,44.01979007,3.362748695,-37.90338912,33.30091603,Web
21,8.038861103,-42.23693455,13.76282678,30.65975423,-0.403020063,-56.28902893,33.76321663,VoIP
7,52.993125,-80.55831711,4.66562591,33.57353273,7.741781959,-62.54445042,74.19037501,Game
18,30.49827362,-44.19246814,26.03714662,21.66770146,3.14914356,-74.7879956,100,Streaming
8,38.0914347,-52.83103746,11.43136825,28.57553227,2.529167828,-60.0990735,60.94629552,Streaming
37,8.601863919,-70.48835952,32.93555183,53.65678483,2.313313303,-33.0957723,63.653793,Streaming
39,20.08558043,-47.23749289,2.232655777,29.82776143,1.325093282,-42.78363964,100,VoIP
22,15.61357509,-67.10254614,34.73857696,6.715739513,2.348683547,-45.27598527,68.69973041,VoIP
23,5.321577152,-46.81154736,23.06145306,54.46180097,2.323558929,-77.28762702,24.4792549,VoIP
39,5.52689578,-49.52641952,10.46961972,56.84294803,1.888986646,-78.82040309,43.10978708,Web
3,73.30335852,-68.73029484,20.41483399,47.55265568,4.214433757,-94.0414685,43.98201511,Web
21,7.850081657,-41.88363095,33.72960353,17.343689,1.729971194,-89.61055341,32.97034296,Game
20,21.57276687,-44.15649967,7.990314216,50.13109052,3.831938176,-88.38004262,86.29106746,Web
24,27.00742537,-63.37270431,37.05964201,8.855438876,2.709979637,-35.23243309,100,VoIP
20,1.682434324,-71.39532546,27.05965445,38.1596783,5.127153791,-56.21317059,6.729737296,Streaming
28,3.645291031,-45.1257087,36.27722662,34.4658378,3.175487017,-36.49515256,20.41362977,Game
44,16.80517642,-73.90576578,16.4113683,13.21993649,4.931429733,-74.60079401,100,Web
49,14.2340006,-59.38457585,35.04661694,56.51799064,3.29893006,-72.80947892,100,Streaming
6,45.95496118,-45.3645127,31.5994881,11.88357462,0.264829687,-63.37939114,55.14595342,Game
19,29.9719371,-35.25598343,29.47063614,39.13151573,0.845278545,-61.30295516,100,VoIP
31,5.488318689,-57.49411488,17.30119797,26.25553512,5.383975172,-75.78397636,34.02757587,Game
20,23.10671186,-77.02162029,3.623622992,27.13993582,5.234081868,-71.68450004,92.42684743,Streaming
18,26.55127189,-52.98902632,34.62919304,27.35080456,2.551752861,-57.77715551,95.58457882,Game
17,10.9118165,-79.42263677,14.34085574,27.03280099,7.667196713,-51.46513285,37.1001761,Game
20,13.40655495,-61.06629883,26.7248142,18.01987621,2.339190877,-37.89495626,53.62621979,Game
38,10.81592525,-43.61431918,29.41565676,11.48504628,1.154036693,-46.9025002,82.20103187,VoIP
34,18.00426909,-79.10793027,36.2671767,29.56480032,6.024198361,-38.1528094,100,VoIP
23,18.75897234,-70.32136981,7.369411127,28.34319009,4.572003314,-40.52358805,86.29127277,Game
32,11.56170979,-46.5793353,9.091937074,55.95634838,-0.176833487,-57.64824767,73.99494263,Streaming
33,7.74123267,-59.37222196,5.778433632,32.17884749,4.915129272,-74.00612245,51.09213562,Game
25,10.75260304,-81.91047521,20.81617856,15.39216776,7.688660243,-35.78204307,53.76301522,Streaming
18,6.290714761,-46.83152729,24.64223191,53.377109,1.710930299,-55.21630529,22.64657314,Web
29,1.337244318,-50.43851036,31.59073715,16.31331081,4.076278094,-49.01449629,7.756017042,Game
12,29.79963951,-37.42724034,29.13809119,20.39061055,-1.19583525,-42.52582396,71.51913481,Web
14,38.82507459,-44.39056987,21.37158863,16.05181424,3.493334502,-49.86106513,100,Game
5,58.61309477,-75.74485267,21.20130919,39.78240004,5.010073967,-47.75453828,58.61309477,Streaming
12,12.80130309,-43.19103225,26.44880625,5.859840235,1.702789612,-51.38747094,30.72312741,Streaming
21,7.972594379,-76.95692064,21.46349794,9.655947491,6.016508517,-55.62139376,33.48489639,Game
40,16.69283073,-37.42208296,10.55058593,23.20888606,-1.246768432,-73.09419867,100,Game
11,31.40546663,-50.13339069,23.07997337,24.21337798,2.488350929,-64.27728957,69.09202659,Web
7,20.37256135,-76.71685444,33.85183148,25.0553541,3.026023785,-92.92792504,28.5215859,Web
15,36.0608569,-60.78368329,10.36892259,13.29594414,5.415641468,-69.42846099,100,Game
45,15.26884326,-44.69078149,16.23040532,44.81698169,0.530347527,-79.20930175,100,Game
22,23.13067192,-71.66968119,25.18908645,31.4914385,2.298748077,-91.33379656,100,VoIP
36,9.324078671,-64.12309527,32.59865725,31.42448614,4.779846602,-79.92709902,67.13336643,Web
42,8.619108774,-50.55697715,10.40890027,45.55338356,2.732377228,-80.66055303,72.4005137,Streaming
10,42.1318431,-55.88094165,23.89852101,49.89240648,3.43264156,-95.11513782,84.2636862,Game
49,0.367587419,-81.95604506,28.63264332,39.8910489,3.308619297,-82.18267906,3.602356705,Streaming
7,46.07975328,-75.76314752,32.504965,3.888238973,4.73840117,-39.37005796,64.5116546,Web
45,8.236716718,-82.50134429,13.54412684,24.03611762,4.051813088,-59.42556417,74.13045047,Streaming
23,3.294024469,-70.6004859,35.15120611,5.848437508,4.350819929,-61.99737422,15.15251256,VoIP
24,2.080647872,-61.77792145,21.3534329,37.52837434,5.53022786,-95.16144112,9.987109788,VoIP
21,10.76451594,-74.92347024,36.28533001,5.399950499,6.187373727,-45.13835565,45.21096693,VoIP
11,36.01506334,-57.26129863,5.177546678,43.33088739,2.545540511,-70.35710334,79.23313936,Streaming
2,75.41682874,-74.78966515,39.04763419,45.46149123,4.942558232,-77.82062085,30.1667315,Web
39,18.54430813,-60.33010404,23.43008448,21.5052567,2.640019903,-47.5724325,100,Web
46,15.65367012,-56.98469975,29.4242483,28.88619748,5.68044331,-55.38869947,100,Web
35,4.907140224,-80.42773212,21.18807245,16.40895803,3.708853573,-46.16719947,34.34998157,VoIP
21,24.82658633,-76.63917191,4.126161295,33.92305012,3.013896282,-73.39782702,100,Streaming
37,13.27681748,-43.6993925,16.14201777,40.46312238,2.572371459,-59.4949207,98.24844938,Web
36,3.365060198,-58.34331365,8.391608657,21.6342436,4.921906197,-75.23776286,24.22843343,Game
23,24.88422147,-35.71325166,15.98264645,35.03382818,3.509941656,-91.02161561,100,Web
11,14.24538005,-53.75835233,30.05341455,50.29106138,2.056783969,-95.25774337,31.33983612,Web
41,12.98506219,-44.77122103,33.7504329,14.32487909,1.447660721,-75.17826137,100,Streaming
29,4.836676758,-55.44011965,2.765268375,16.48845187,4.609284917,-59.85715306,28.05272519,Streaming
22,7.840963287,-40.00306921,34.67776616,38.19282059,2.973234634,-89.6785922,34.50023846,Streaming
46,5.407888035,-74.2433263,26.0029553,40.66532554,3.426363846,-52.48770176,49.75256992,VoIP
26,26.33745437,-52.16015404,3.887439424,10.73184136,4.856802648,-43.57861966,100,Game
42,1.192347594,-50.83427698,6.132678209,33.31194401,0.696944464,-78.94861288,10.01571979,VoIP
23,6.963923617,-46.00439432,34.74502946,24.86566811,2.430615415,-71.45160835,32.03404864,Streaming
5,39.72142266,-30.77490085,33.1351848,30.24478065,-1.902537801,-98.91164731,39.72142266,VoIP
15,33.7897276,-50.18013053,15.23770073,25.28046827,4.588627781,-70.04678464,100,Streaming
17,18.62194905,-55.10848036,24.74927277,46.31413668,0.577178536,-82.72974886,63.31462677,Web
16,35.88942021,-52.31872399,21.43305677,32.90252502,4.611431903,-39.52804176,100,Streaming
28,13.39041864,-77.2769638,18.10355634,23.1923579,3.602400499,-81.31545358,74.98634438,Streaming
48,0.956992596,-35.80238552,27.68582329,28.10640688,1.447397785,-40.3967568,9.187128919,Web
30,23.37070067,-62.14014532,20.23405594,51.73845622,5.280868289,-75.56254493,100,VoIP
17,31.85696065,-56.02637961,16.31988918,42.76421873,3.616252043,-88.35171429,100,Game
10,10.405364,-35.00282664,29.8592351,45.27442266,0.76662771,-42.79175392,20.81072801,Streaming
30,15.6963403,-55.39186815,9.393163374,20.41065303,2.045568187,-62.69741381,94.17804179,Web
31,10.31452636,-52.5739489,4.581315567,31.06510164,2.532103693,-80.84341954,63.95006346,Web
30,4.991219596,-79.5291122,10.231546,30.91995111,4.903425104,-65.75638492,29.94731758,Web
16,23.51597587,-62.44783825,12.99704647,45.12585794,3.455715925,-85.56464545,75.25112278,Web
12,26.59132542,-33.52513402,30.42234394,46.13632759,0.383299815,-40.28599553,63.81918101,VoIP
6,49.6011157,-62.99075232,26.01653212,42.38821462,3.795683236,-69.47350344,59.52133884,Web
20,2.236288997,-74.23876683,8.01449577,48.91594675,4.150835444,-80.20622247,8.945155986,Web
2,5.028293394,-64.11296994,14.7831219,42.42375018,5.689632773,-88.88774045,2.011317358,Game
45,3.425799952,-61.8940594,22.86476456,29.14649084,1.473569599,-89.67779059,30.83219957,Streaming
42,6.335089009,-81.15410928,1.929290638,13.69261385,3.725566247,-51.29893387,53.21474767,Game
16,8.038263531,-58.23296792,13.22723952,48.66897125,1.165168863,-49.14019972,25.7224433,Streaming
1,45.82667258,-41.70222887,18.56904585,31.05450392,1.984863461,-69.85275754,9.165334516,VoIP
20,28.52915732,-72.06580538,26.06486841,41.45444941,2.441423024,-58.2813476,100,Streaming
39,4.603085996,-34.25536257,16.1334587,40.01672046,-0.116524681,-65.58994793,35.90407077,VoIP
29,12.82738237,-55.63408748,5.393891916,32.35540248,5.346271446,-39.15539847,74.39881773,Web
43,9.717888594,-54.37932082,32.24790746,35.59416592,2.076289317,-33.27276113,83.57384191,Streaming
38,2.953804927,-74.75591611,7.86441707,40.07497261,4.742704592,-66.56118486,22.44891744,VoIP
42,1.371911365,-40.09795142,28.46033288,41.05975924,0.056456654,-41.83441581,11.52405547,VoIP
31,9.996833622,-57.3893854,34.79434379,32.18117153,4.648182513,-71.8235803,61.98036846,Game
9,17.55123994,-61.42830537,15.79356293,16.78675357,3.459261825,-94.09695407,31.59223189,VoIP
43,8.315052838,-39.48077333,3.427039358,30.69928708,1.372827676,-82.36437579,71.50945441,Game
31,21.02247982,-70.98245143,36.89745,14.99997113,6.957931287,-51.86368768,100,Web
41,19.20504502,-54.79992355,5.046964584,33.90272145,0.735618335,-91.40977544,100,Web
45,13.37127469,-71.31863343,32.67841622,54.65007641,2.812424701,-59.08426129,100,Game
26,16.65406861,-48.90070021,24.0307772,16.69219122,0.805833938,-35.55008361,86.60115675,Game
40,0.417514768,-81.17667216,8.111147464,24.26138418,6.282529362,-91.48957247,3.340118147,Streaming
15,6.069959054,-35.06925857,14.12558274,27.42313825,3.024029993,-40.76009014,18.20987716,VoIP
3,73.61480507,-57.22153621,30.88106212,15.91362745,4.313821094,-95.65036841,44.16888304,VoIP
33,9.395839321,-45.24809576,35.5625129,41.74995364,-0.084736671,-63.36970212,62.01253952,Streaming
6,9.073070465,-66.76260423,28.78917305,6.163581185,3.432332292,-40.44525287,10.88768456,VoIP
26,5.559833204,-34.11394614,3.549293121,39.65143283,0.583657382,-52.21097355,28.91113266,Game
36,2.322643928,-71.48895134,32.57331425,17.22957905,4.549232611,-75.26864871,16.72303628,Game
48,7.465936732,-67.58294968,23.50935281,10.77574649,2.104799144,-85.8505511,71.67299263,Streaming
40,4.132945555,-52.20750008,6.547166556,57.88763725,2.526044212,-76.53772198,33.06356444,Web
1,53.88597422,-76.09173728,20.98730607,37.33470261,4.382300093,-45.30048306,10.77719484,Streaming
33,22.49235155,-73.08557695,17.67811394,53.96776195,3.456134744,-36.03834304,100,VoIP
33,8.266740014,-81.96933686,24.738293,54.59224628,3.626745734,-41.77389746,54.56048409,Streaming
30,5.781160511,-48.55060434,19.07400852,38.0673983,4.077873696,-49.41466712,34.68696307,Web
5,37.05078934,-51.14352188,19.88189502,43.91963311,4.284966137,-83.39639636,37.05078934,Game
14,15.60600965,-59.98091824,29.92501569,36.58937381,4.146460509,-43.63733077,43.69682703,VoIP
35,5.574938053,-34.82386961,18.2974321,16.19743063,-0.544705511,-85.48246942,39.02456637,VoIP
15,23.19613219,-56.04480193,12.84440407,43.59927961,2.777518025,-89.91764284,69.58839658,Web
35,15.69443048,-35.21371966,26.52471961,19.72698565,-0.46752029,-43.04212818,100,Web
15,11.03829251,-54.81587361,4.438982955,11.11445147,0.628109893,-84.37422289,33.11487752,Web
32,3.73528874,-69.51087253,21.58157996,52.56298242,3.778666237,-70.59948787,23.90584794,Streaming
38,4.708038034,-46.0171544,35.79942552,11.76272211,3.491548673,-45.88573243,35.78108906,Game
49,15.54537243,-78.29307266,27.72222628,52.49165425,7.2739072,-43.86730762,100,Web
44,9.156765799,-77.62100786,13.73344087,21.79626052,5.055170311,-77.33258915,80.57953903,Web
6,24.96806281,-63.17715369,21.97094229,29.02108997,5.213540582,-88.14108529,29.96167537,Web
